LPG,CO,Smoke,Temperature,Humidity,Fire
0.0,0.0,0.07935647805595729,43.05487756684433,31.783613498593603,0
0.0,0.0,0.10525879563522811,32.0334213313692,37.686894211798325,0
0.0,0.0,0.10976631504018333,25.101757483624837,31.611787116644212,0
0.0,0.0,0.0841757509343071,35.41139471022158,34.263440228203635,0
0.0,0.0,0.09332272431112147,26.669717537257423,37.92603521912614,0
0.0,0.0,0.12399262385641062,38.152248189936394,36.11229869367552,0
0.0,0.0,0.08268614745972648,24.39166462380618,43.74665976052917,0
0.0,0.0,0.11201106065356212,27.313523900284757,33.62908694327787,0
0.0,0.0,0.08722544840527276,35.64425824425498,32.87004676267022,0
0.0,0.0,0.11063633895294438,36.29645335474908,33.30152634270404,0
0.0,0.0,0.11385547141936933,40.58971038944181,43.581451949913976,0
0.0,0.0,0.08188104719593603,34.79569827178377,28.979484518310407,0
0.0,0.0,0.09615174934534838,36.64021593880498,32.83339741095408,0
0.0,0.0,0.1138198812296397,33.80460539522298,41.056748747193744,0
0.0,0.0,0.07342719086181491,42.151950343388044,38.78952083346706,0
0.0,0.0,0.07511298664298245,41.42582486154917,31.127122918834853,0
0.0,0.0,0.11446554545771431,32.5961385701062,45.17319757874111,0
0.0,0.0,0.08175140974742898,28.58235074752473,40.935771204279625,0
0.0,0.0,0.09537248214634642,25.778500877051158,45.560277247022654,0
0.0,0.0,0.0721821944266275,36.79883246855675,47.59619518977705,0
0.0,0.0,0.10034112814758799,28.23780779838602,35.27828341448844,0
0.0,0.0,0.09067581425002984,30.539411940477624,43.38449999277684,0
0.0,0.0,0.09424008260027979,43.96327517140227,47.38245182535659,0
0.0,0.0,0.12582855585608685,37.87669350005098,30.223618562280596,0
0.0,0.0,0.10952253498717945,40.35321996095934,32.21608352723573,0
0.0,0.0,0.12394737404369638,33.90793602855702,36.734802503773935,0
0.0,0.0,0.10525402396394569,36.3566465167454,31.852551339051274,0
0.0,0.0,0.12585061025243593,28.764906123349874,43.4776390843079,0
0.0,0.0,0.1082760302733101,31.502356994283033,35.342595291135225,0
0.0,0.0,0.0706444312214254,25.04673161711078,39.85848174362371,0
0.0,0.0,0.07751744144855545,27.052551388738955,39.7839088674757,0
0.0,0.0,0.0771606476607402,33.167460317903185,39.46049851624319,0
0.0,0.0,0.10039607722499319,25.60526534839002,36.4610533956765,0
0.0,0.0,0.1287797399292474,37.497295632899935,27.35629770367141,0
0.0,0.0,0.12662066832099894,36.19794334420438,37.75916565976165,0
0.0,0.0,0.07157901871803753,39.030243678677344,29.294019757073094,0
0.0,0.0,0.12918773343963758,33.44893662820565,36.7414403741302,0
0.0,0.0,0.07298669022787424,31.79284135769626,29.43901156562778,0
0.0,0.0,0.12887157511259273,29.76707403956032,36.01008402398241,0
0.0,0.0,0.10385172808865524,37.772007784663074,38.59286122651196,0
0.0,0.0,0.11604014580474774,26.03204640025617,39.12454329323882,0
0.0,0.0,0.11683271791889473,23.934220557548013,45.1411421719016,0
0.0,0.0,0.0760969450590847,40.39503637417979,39.591285169091336,0
0.0,0.0,0.10756934822256485,32.32789860818084,38.54507600124929,0
0.0,0.0,0.0740137727876487,30.693836243067498,42.5182023710309,0
0.0,0.0,0.1253199059489958,34.84133990819822,36.710937390273735,0
0.0,0.0,0.12985076912945423,43.8655892697079,26.559647971031097,0
0.0,0.0,0.0970184279409254,31.59405056903101,42.96905005013331,0
0.0,0.0,0.09055853721999442,38.77657809900552,41.64237220506027,0
0.0,0.0,0.12233039972703669,39.943522310311494,35.495689240896986,0
0.0,0.0,0.09237942491233392,43.64428256945155,32.405397120171436,0
0.0,0.0,0.07959215399615746,41.72575716356673,30.419234437102126,0
0.0,0.0,0.11655848791463044,34.086863994885654,37.730495041346146,0
0.0,0.0,0.1262339819061226,43.764944385235324,35.977995030167115,0
0.0,0.0,0.11479208336965067,41.18283935052193,40.5164650543404,0
0.0,0.0,0.07972796075565734,34.45114810196724,27.880062319155293,0
0.0,0.0,0.11514766143641059,34.77256565510341,30.86897868593242,0
0.0,0.0,0.11363225753158628,31.791911143375074,45.88589186410954,0
0.0,0.0,0.10444025240874928,40.16615907515638,27.726087317035336,0
0.0,0.0,0.09967753329085255,24.642987275451095,44.597608327786865,0
0.0,0.0,0.07724344242280151,25.04086443810419,37.165314462124485,0
0.0,0.0,0.09524795653887917,42.19684212835946,40.37205077758421,0
0.0,0.0,0.0865068107665039,34.553316484979,30.753514412734354,0
0.0,0.0,0.07107024820496069,36.498757982965685,40.99514195430345,0
0.0,0.0,0.08221471616383311,35.15988004482954,38.24318370135239,0
0.0,0.0,0.12994247366137288,31.500710723383484,46.746869408479014,0
0.0,0.0,0.10605414185304861,34.56244468334177,30.764615083529762,0
0.0,0.0,0.0879805966548212,37.39572393834984,45.339268684604875,0
0.0,0.0,0.11363031011895575,27.12398991103236,38.213122318567095,0
0.0,0.0,0.11018625092458417,32.48283078901854,26.64983777178265,0
0.0,0.0,0.09635991124930819,31.266531335302126,29.605425008348384,0
0.0,0.0,0.12743717195057316,40.1466202024632,47.761111825424315,0
0.0,0.0,0.09200525430566807,38.346975048811274,35.588273479857165,0
0.0,0.0,0.07599398678088638,39.96101594237653,31.646525779651945,0
0.0,0.0,0.09621615748337482,24.210582658648207,36.349466205977464,0
0.0,0.0,0.07163182862193858,35.69413753383662,42.77490723977321,0
0.0,0.0,0.11464880719047714,25.423695920222073,32.80914906708631,0
0.0,0.0,0.07880714650911205,27.317862435386377,28.529995068031887,0
0.0,0.0,0.10081787358187495,25.012254299812067,32.11146769242115,0
0.0,0.0,0.11756976649492663,42.90584612534265,47.90545827489884,0
0.0,0.0,0.12050235484898911,33.16214927191539,27.832226534519087,0
0.0,0.0,0.11501132830888008,43.77079963255924,32.162066402123294,0
0.0,0.0,0.08443622051161577,25.62892064759797,48.0403811649605,0
0.0,0.0,0.12957553218873852,27.013670128562964,45.0270447218812,0
0.0,0.0,0.10977008783817371,32.80684795934257,33.00275911579057,0
0.0,0.0,0.07960363064407386,29.879174992923637,43.58153516734696,0
0.0,0.0,0.0993371516860551,33.18771890842398,45.45134887699897,0
0.0,0.0,0.11400971526969832,36.56354369092521,35.4579488866129,0
0.0,0.0,0.12417760771923281,24.97924410474756,37.82761577994468,0
0.0,0.0,0.11267309832029507,36.30687418470501,44.552712106332805,0
0.0,0.0,0.11677221449962726,38.40073773031955,32.69382439850817,0
0.0,0.0,0.10616225066669631,25.974856640668932,29.013729733239963,0
0.0,0.0,0.08961980602971592,33.51141779885349,46.69824740467631,0
0.0,0.0,0.12043201681770938,36.42356561484933,35.928758003581855,0
0.0,0.0,0.11619777025665594,25.948552012414375,33.589581875967575,0
0.0,0.0,0.12456908400566737,31.38195891920967,28.91436776492863,0
0.0,0.0,0.09273065636144225,33.918358486789465,42.65772593105595,0
0.0,0.0,0.07102812757156932,36.72886147766291,33.03438956868371,0
0.0,0.0,0.11070684269892372,32.31025983609183,40.3300591290055,0
0.0,0.0,0.09281821339660275,43.37323754685756,28.986513648873526,0
0.0,0.0,0.08143657688589159,24.17775483835575,36.871756235920316,0
0.0,0.0,0.07809318384583289,28.042909634390856,27.486230929154594,0
0.0,0.0,0.08964742457106542,24.665941559821086,38.842376057754485,0
0.0,0.0,0.09454450417201601,33.06818950249735,27.486278403843166,0
0.0,0.0,0.11466615689613119,28.521368095629597,35.8190920363889,0
0.0,0.0,0.08276656390772458,35.14289997296215,31.37651988665266,0
0.0,0.0,0.12625621114956637,36.25825859469798,46.257902168130656,0
0.0,0.0,0.07527826707561282,32.77679181491623,35.52566076013201,0
0.0,0.0,0.10967585660258604,30.617422601156505,38.927106805632135,0
0.0,0.0,0.09861230421946784,37.204377229632385,40.16542462391508,0
0.0,0.0,0.10773533831577303,26.254754074877575,37.7077833867115,0
0.0,0.0,0.0812517655874409,36.01799482294035,35.0376761699326,0
0.0,0.0,0.07175673480701882,34.72849015374187,34.9736413957685,0
0.0,0.0,0.08447873912757455,24.85948922910555,28.10198547144364,0
0.0,0.0,0.12757450757027916,39.84920067878248,28.54941813152793,0
0.0,0.0,0.07912982998797803,30.056190433910363,42.203903072855795,0
0.0,0.0,0.08459891783281526,36.07387844230879,31.23106683160983,0
0.0,0.0,0.08612712385382362,24.234607384984468,40.54672377034303,0
0.0,0.0,0.09677840618405859,35.08276325807249,43.402041792807765,0
0.0,0.0,0.12099974738739053,33.26267011668074,25.916827984236704,0
0.0,0.0,0.07099981750760037,43.91520753308665,41.41996319280939,0
0.0,0.0,0.07745739881937475,37.53130620393278,40.983625113677846,0
0.0,0.0,0.10298131783392447,28.229938599959887,42.21132511872467,0
0.0,0.0,0.07800534088890404,37.78336196757765,36.47209129189476,0
0.0,0.0,0.09694633162368946,36.77028506851917,33.00689918248219,0
0.0,0.0,0.1039420008060441,41.97529158831561,41.516352949627255,0
0.0,0.0,0.0862252273050387,31.309961038686346,46.37323411201063,0
0.0,0.0,0.12519718229209584,24.102313411118878,39.199231420023104,0
0.0,0.0,0.11864165362844271,25.044766700817814,42.912552092945404,0
0.0,0.0,0.07364693189293947,32.436491326048184,46.55911690694995,0
0.0,0.0,0.125282661096489,29.5425846177679,38.68205426681785,0
0.0,0.0,0.0710481344190121,43.58795504370861,29.59620380942195,0
0.0,0.0,0.07829382591679855,31.272456140820978,46.97202061183988,0
0.0,0.0,0.1060154236852559,24.748757826208298,34.879757341677816,0
0.0,0.0,0.10816863070224807,31.384257126247704,33.19001506707846,0
0.0,0.0,0.07326781840051594,39.09738173252823,43.97257326417942,0
0.0,0.0,0.07071566866530243,34.908765118717774,40.13124518566115,0
0.0,0.0,0.07751770830862312,35.7346455445858,27.893227427334242,0
0.0,0.0,0.10427398320704129,30.560491099261043,47.68250296020982,0
0.0,0.0,0.10898084639846281,29.86560301079344,32.333583275993426,0
0.0,0.0,0.07958623030592084,34.99546232817715,41.775873328791484,0
0.0,0.0,0.09887170829918042,30.60375913728853,34.60236109834864,0
0.0,0.0,0.09360803057930542,27.616904252559124,28.58258936106505,0
0.0,0.0,0.10397552667947943,31.018097198283485,47.50378602905061,0
0.0,0.0,0.08565659160774035,27.060486393985236,46.219777313093495,0
0.0,0.0,0.11427007156283336,31.757937877289407,34.60004219768228,0
0.0,0.0,0.09066853125297859,39.612634902352085,31.58049322410609,0
0.0,0.0,0.1157757857511521,40.09167332399429,30.73627063114534,0
0.0,0.0,0.08732191076001579,42.947276335754005,34.5600609605312,0
0.0,0.0,0.10166034224387785,36.96901717593497,37.02220004891377,0
0.0,0.0,0.0976166179019152,31.184342236437438,40.97614997085077,0
0.0,0.0,0.08877079131312277,43.356006714727215,27.16109567905857,0
0.0,0.0,0.10151088472451496,34.110153389532215,28.096690389539567,0
0.0,0.0,0.09067007176306859,40.09671623231542,38.66397828222783,0
0.0,0.0,0.09121167679326458,36.61582027120708,37.489667930280355,0
0.0,0.0,0.09424643924581158,26.059752501352065,46.97483732765281,0
0.0,0.0,0.11841269143220882,39.53981978685423,40.75303311336971,0
0.0,0.0,0.12092703212401462,25.833305046333123,33.258217477330064,0
0.0,0.0,0.09013533811023078,26.524142793138978,46.0422782681754,0
0.0,0.0,0.12064457879942668,41.31527129774429,40.88353624369044,0
0.0,0.0,0.10779550384917408,43.43457207085063,36.81969403256371,0
0.0,0.0,0.07852252405295179,40.80523668687743,34.01392586435708,0
0.0,0.0,0.09844987855044665,34.56965891208124,38.58324489404305,0
0.0,0.0,0.12803935635899008,31.66479630585274,29.239772515446,0
0.0,0.0,0.12719811578537665,39.515916977688576,46.88881675532842,0
0.0,0.0,0.08951021336929764,41.87877756355468,46.928104889821654,0
0.0,0.0,0.09847872923369552,27.43649847210857,31.406903340194155,0
0.0,0.0,0.0854648982075214,29.213118616884447,42.1088220967802,0
0.0,0.0,0.11737443605787748,37.212385099512005,36.215010406461424,0
0.0,0.0,0.09821606300372715,39.323303706848066,33.44603819864753,0
0.0,0.0,0.09431354095966897,34.25305214461437,30.47128409139967,0
0.0,0.0,0.081655609098844,25.360794040470125,46.75513149800432,0
0.0,0.0,0.08221067772731501,43.51130582343155,37.97569617475043,0
0.0,0.0,0.10133721300462056,32.20000703755746,37.42869710580051,0
0.0,0.0,0.11441071714530139,37.6498284698723,38.34911015343367,0
0.0,0.0,0.1047715537036239,35.24272741766904,35.85515722872088,0
0.0,0.0,0.10877638812523376,26.26239206074829,42.63165700347135,0
0.0,0.0,0.11986113096695425,28.06505746535283,31.31224154056248,0
0.0,0.0,0.11144227508040748,30.168127423909397,32.634207384915456,0
0.0,0.0,0.0919460878179272,44.07449276707605,47.946045000506786,0
0.0,0.0,0.12705783273557802,33.93632531847456,27.911330554188552,0
0.0,0.0,0.12328793342159294,27.52576253919553,36.40085827136541,0
0.0,0.0,0.10863654193782507,41.5955018952225,34.63841939881527,0
0.0,0.0,0.1148639087645906,30.53803024099196,29.470131780629572,0
0.0,0.0,0.0704305971100859,27.07154828182847,41.06497598738297,0
0.0,0.0,0.0712436746219132,28.48372688768129,45.847436725331924,0
0.0,0.0,0.09077612151869377,28.557179544940198,35.8797016484293,0
0.0,0.0,0.12908797350314694,23.913924450263526,37.09290141504811,0
0.0,0.0,0.12008377927932243,41.19236037038667,36.72201068320807,0
0.0,0.0,0.1272607848377232,40.11963014839242,37.7754097393289,0
0.0,0.0,0.07129633561470822,29.605356575718478,44.90951490065208,0
0.0,0.0,0.10189605637217959,33.47722371660206,46.899259555895796,0
0.0,0.0,0.1062538189206878,43.96274014092335,30.82838307197928,0
0.0,0.0,0.07787013045791008,28.749416780326026,36.30870231484808,0
0.0,0.0,0.10033738055475583,35.245393662920094,26.079924292563344,0
0.0,0.0,0.07540225805541584,31.56417999751194,29.644534205227743,0
0.0,0.0,0.07302168044902145,25.950666165481728,30.17776686857767,0
0.0,0.0,0.07419937475973824,25.577738294489542,43.30260797925215,0
0.0,0.0,0.1277422068757695,23.8433518242804,43.50558394044864,0
0.0,0.0,0.1284547655153741,42.1466113838926,27.62553730978331,0
0.0,0.0,0.10036927549758323,32.96276632525094,33.15574794429422,0
0.0,0.0,0.11099518198591307,25.402154790406783,45.9782813796089,0
0.0,0.0,0.07617159005013233,31.903203903821385,39.1211480724015,0
0.0,0.0,0.11701246082666253,32.145526868476324,35.32597040717842,0
0.0,0.0,0.1016676552416926,37.09604804744519,34.960023246683846,0
0.0,0.0,0.09878305949143677,31.81213305042179,40.253844280658406,0
0.0,0.0,0.080424851074307,38.17714280627658,34.602310527294094,0
0.0,0.0,0.12837722774949156,29.980270671459078,43.20162069149476,0
0.0,0.0,0.08524802412863478,32.65621009953506,28.590450350738898,0
0.0,0.0,0.11582791415347675,30.10094582447731,32.62160120824863,0
0.0,0.0,0.07238115276091728,31.658246122510945,41.56719414768091,0
0.0,0.0,0.08856620106764661,39.4940782919507,37.41294862980313,0
0.0,0.0,0.08061094410019311,41.61371276394653,32.98202587741863,0
0.0,0.0,0.10099716748739815,41.86594255760696,29.564700714740695,0
0.0,0.0,0.07323852085626711,33.04426058681291,42.13343147092696,0
0.0,0.0,0.0904151133402197,30.108235484928763,42.974226520368916,0
0.0,0.0,0.11403906913096995,32.197737194338856,29.7915777609441,0
0.0,0.0,0.10902926402360823,37.22249530581188,38.93546210975225,0
0.0,0.0,0.11944756943159565,34.26071499199523,37.29176921146132,0
0.0,0.0,0.10335684809089116,27.617271997133066,30.646197743017687,0
0.0,0.0,0.11832770362347446,33.060346841598744,26.933144451190387,0
0.0,0.0,0.07689506761200422,43.21332171597314,41.89215141900558,0
0.0,0.0,0.12672930698193813,24.837754858100354,26.649597414082127,0
0.0,0.0,0.09215574290732186,41.72037151478622,46.5872273212671,0
0.0,0.0,0.07458579581543008,43.730481948243494,45.67603945733421,0
0.0,0.0,0.09496482537723012,29.806030146771175,29.06136228843127,0
0.0,0.0,0.08115329668273086,37.08623560077809,40.89128614040946,0
0.0,0.0,0.11665443661154681,29.09356678305057,26.044505296616876,0
0.0,0.0,0.12832747791249122,40.70998206773119,46.5589526555649,0
0.0,0.0,0.09077602874888174,35.90139014599131,32.6538399693143,0
0.0,0.0,0.1036678465001873,28.86770399960934,38.046493893656724,0
0.0,0.0,0.1274923669949192,42.38901845792289,33.20959722109183,0
0.0,0.0,0.10424627786036002,37.27533709421395,37.65796540474265,0
0.0,0.0,0.08300132410336683,33.15529411392688,43.841954793866655,0
0.0,0.0,0.09631653153460139,33.68463972449575,26.721817428227173,0
0.0,0.0,0.10771477244792077,35.87838146686863,26.264450192633987,0
0.0,0.0,0.08302035777604273,43.74116664390058,39.871623330453524,0
0.0,0.0,0.12697599807206966,35.794544016646626,36.474056086278125,0
0.0,0.0,0.09796892942082766,43.7767814265159,35.42507971528679,0
0.0,0.0,0.11247983998829597,24.657815230478512,27.966322773331214,0
0.0,0.0,0.0992872011231774,40.63355912214032,46.07861410907651,0
0.0,0.0,0.09597012979732186,24.82125603367392,44.03169282707094,0
0.0,0.0,0.10959388705523215,40.18346544104464,32.56140347823864,0
0.0,0.0,0.10655543631249074,39.111165129823895,33.75313885888914,0
0.0,0.0,0.08632742670944422,40.28615019169632,43.74673224172157,0
0.0,0.0,0.11109955782830121,32.20578377484393,30.618781932235358,0
0.0,0.0,0.09654793618403842,41.584852909091076,41.95646803197594,0
0.0,0.0,0.08461903215514277,35.850935856356244,26.647565030617706,0
0.0,0.0,0.11340340805498676,39.57364099486776,26.373886570413347,0
0.0,0.0,0.11104437776124243,35.881715883198986,47.60669232297711,0
0.0,0.0,0.07720486913634803,40.57646155397568,46.111077498905544,0
0.0,0.0,0.11819526670863324,27.35700969357579,26.861065724762692,0
0.0,0.0,0.11283057318173273,30.87423995497444,38.85523097231568,0
0.0,0.0,0.07767182263433507,25.712256294056104,32.21295969025647,0
0.0,0.0,0.07804831294222539,37.36926076174369,26.612476920136572,0
0.0,0.0,0.08140612158863224,25.398209968477325,34.944812094514816,0
0.0,0.0,0.12005533890765693,35.20291223034723,41.852923799236564,0
0.0,0.0,0.08619534819628287,43.76047331560657,27.51644815570655,0
0.0,0.0,0.0947749643952378,33.36971594740408,33.26245900533409,0
0.0,0.0,0.09391168862317693,32.56441644086284,46.910472967467605,0
0.0,0.0,0.11851429429511114,24.51060980950075,33.80049035267914,0
0.0,0.0,0.07388399872218043,34.39839471737605,30.55766487996582,0
0.0,0.0,0.1283354347252399,41.554002126420315,40.347696408474846,0
0.0,0.0,0.07445544490775642,35.92516934029725,42.15757580479988,0
0.0,0.0,0.1278867997244862,25.31255324816631,33.12394663636804,0
0.0,0.0,0.08866596551749653,29.983072279271163,30.59781255439469,0
0.0,0.0,0.11481173764294413,32.285644074356874,39.582338508072866,0
0.0,0.0,0.09212498394923627,23.984467291005508,26.248296843812003,0
0.0,0.0,0.12603442508363596,38.50822610693733,29.07964101779152,0
0.0,0.0,0.121574989325752,29.406232511326778,46.01927016779807,0
0.0,0.0,0.09913531438980801,42.6795028750155,36.34923473895084,0
0.0,0.0,0.09063082686295414,30.20762052757781,31.46238984815607,0
0.0,0.0,0.11060409632430018,39.23799838474343,32.31309706782466,0
0.0,0.0,0.07282856597003792,27.33989220709598,27.79453384420694,0
0.0,0.0,0.09627508160158033,26.732839728599103,29.990568075599874,0
0.0,0.0,0.09971905482593735,42.33276219222035,32.333031092752485,0
0.0,0.0,0.10029373681018974,40.887331381447076,41.620609253757095,0
0.0,0.0,0.11922554675784418,41.58636834069767,37.79678626210016,0
0.0,0.0,0.09523455513158832,25.631291996230466,41.58964997015721,0
0.0,0.0,0.10307472339094759,27.138143324639046,29.217011049692125,0
0.0,0.0,0.09133884462969563,40.78516893731738,33.03406297567634,0
0.0,0.0,0.10463734407452424,39.059902728829485,42.565460986625915,0
0.0,0.0,0.0720728635442058,38.950640709497364,39.67083999839947,0
0.0,0.0,0.11469118090680669,25.961034758822308,43.322914084042665,0
0.0,0.0,0.11216917702003705,33.39870395895068,45.49509344779374,0
